               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 352,              1.6055,             0.89419,             0.99491,             0.90782,             0.82649,             0.92001,             0.63618,                   0,                   0,                   0,             0.00861,             0.00861,             0.00861
                 353,              1.6182,             0.93793,              1.0028,             0.90771,             0.82535,             0.91987,             0.63601,                   0,                   0,                   0,           0.0086061,           0.0086061,           0.0086061
                 354,              1.6144,             0.90437,             0.99139,             0.90776,             0.82517,             0.91981,             0.63475,                   0,                   0,                   0,           0.0086021,           0.0086021,           0.0086021
                 355,              1.6326,             0.95793,              0.9952,             0.90775,             0.82575,             0.91969,             0.63465,                   0,                   0,                   0,           0.0085982,           0.0085982,           0.0085982
                 356,              1.6229,             0.88207,              1.0112,             0.90775,             0.82579,             0.91958,             0.63627,                   0,                   0,                   0,           0.0085942,           0.0085942,           0.0085942
                 357,              1.6229,              0.8981,              1.0073,             0.90773,             0.82552,             0.91946,             0.63485,                   0,                   0,                   0,           0.0085902,           0.0085902,           0.0085902
                 358,              1.6587,             0.93565,              1.0061,             0.90182,             0.83505,             0.92228,             0.63574,                   0,                   0,                   0,           0.0085863,           0.0085863,           0.0085863
                 359,              1.6205,             0.88109,               1.005,             0.90169,             0.83379,             0.92011,             0.63639,                   0,                   0,                   0,           0.0085823,           0.0085823,           0.0085823
                 360,              1.5906,             0.91619,               1.008,             0.90774,              0.8256,             0.92224,             0.63661,                   0,                   0,                   0,           0.0085784,           0.0085784,           0.0085784
                 361,              1.6273,             0.92276,             0.99876,             0.90879,             0.83609,             0.92103,             0.63652,                   0,                   0,                   0,           0.0085744,           0.0085744,           0.0085744
                 362,               1.633,             0.88617,              1.0097,             0.90879,             0.83617,             0.92357,             0.63669,                   0,                   0,                   0,           0.0085704,           0.0085704,           0.0085704
                 363,              1.6097,             0.90035,               1.003,             0.90869,             0.83508,             0.92058,             0.63809,                   0,                   0,                   0,           0.0085665,           0.0085665,           0.0085665
                 364,              1.6075,             0.90958,              1.0073,             0.90868,               0.835,             0.91822,             0.63887,                   0,                   0,                   0,           0.0085625,           0.0085625,           0.0085625
                 365,              1.5963,             0.90101,              1.0013,             0.90879,             0.83617,             0.91876,              0.6384,                   0,                   0,                   0,           0.0085586,           0.0085586,           0.0085586
                 366,              1.6156,             0.86574,              1.0006,             0.90876,             0.83579,             0.91876,             0.63716,                   0,                   0,                   0,           0.0085546,           0.0085546,           0.0085546
                 367,              1.5926,              0.9142,              1.0066,              0.9087,             0.83527,             0.92053,             0.63831,                   0,                   0,                   0,           0.0085506,           0.0085506,           0.0085506
                 368,              1.6364,             0.87426,              1.0046,             0.90873,             0.83554,             0.92058,             0.63894,                   0,                   0,                   0,           0.0085467,           0.0085467,           0.0085467
                 369,              1.5834,              0.8652,             0.99784,             0.90873,             0.83548,             0.92115,             0.63935,                   0,                   0,                   0,           0.0085427,           0.0085427,           0.0085427
                 370,              1.5946,             0.86836,             0.99516,             0.90878,             0.83604,             0.92131,             0.63785,                   0,                   0,                   0,           0.0085388,           0.0085388,           0.0085388
                 371,                1.61,             0.90262,              1.0053,              0.9088,             0.83624,             0.92151,             0.63825,                   0,                   0,                   0,           0.0085348,           0.0085348,           0.0085348
                 372,              1.5945,             0.87175,              1.0064,             0.90881,             0.83629,             0.92162,             0.64151,                   0,                   0,                   0,           0.0085308,           0.0085308,           0.0085308
                 373,              1.5592,             0.84967,             0.99969,             0.90882,             0.83641,              0.9217,             0.64163,                   0,                   0,                   0,           0.0085269,           0.0085269,           0.0085269
                 374,              1.5951,             0.89869,             0.99504,             0.90875,             0.83577,             0.92147,             0.64076,                   0,                   0,                   0,           0.0085229,           0.0085229,           0.0085229
                 375,              1.5956,             0.87006,              1.0055,             0.90873,             0.83552,             0.92134,             0.64216,                   0,                   0,                   0,            0.008519,            0.008519,            0.008519
                 376,              1.5965,             0.86786,             0.99713,             0.90871,             0.83529,             0.92117,             0.64037,                   0,                   0,                   0,            0.008515,            0.008515,            0.008515
                 377,              1.5898,             0.88579,             0.99015,             0.90873,             0.83556,             0.91875,             0.64085,                   0,                   0,                   0,            0.008511,            0.008511,            0.008511
                 378,              1.5869,             0.85341,             0.99122,             0.90875,             0.83573,             0.91876,             0.64053,                   0,                   0,                   0,           0.0085071,           0.0085071,           0.0085071
                 379,              1.6166,             0.89888,              1.0113,             0.90875,             0.83573,             0.91865,             0.64075,                   0,                   0,                   0,           0.0085031,           0.0085031,           0.0085031
                 380,               1.596,             0.85753,             0.99396,             0.90874,             0.83564,             0.91881,             0.64149,                   0,                   0,                   0,           0.0084992,           0.0084992,           0.0084992
                 381,               1.576,             0.89099,             0.99194,               0.905,             0.83217,             0.91839,             0.64211,                   0,                   0,                   0,           0.0084952,           0.0084952,           0.0084952
                 382,              1.6122,             0.88591,               1.002,             0.90873,             0.83554,             0.92075,             0.64299,                   0,                   0,                   0,           0.0084912,           0.0084912,           0.0084912
                 383,              1.6019,             0.88195,              1.0048,             0.90871,             0.83533,              0.9208,             0.64224,                   0,                   0,                   0,           0.0084873,           0.0084873,           0.0084873
                 384,              1.5938,             0.84121,              1.0063,             0.90552,             0.83217,             0.92079,             0.64241,                   0,                   0,                   0,           0.0084833,           0.0084833,           0.0084833
                 385,              1.6228,             0.89977,              1.0073,             0.90553,             0.83217,             0.92091,             0.64157,                   0,                   0,                   0,           0.0084794,           0.0084794,           0.0084794
                 386,              1.6072,             0.88226,              1.0052,             0.90561,             0.83217,             0.92087,             0.64278,                   0,                   0,                   0,           0.0084754,           0.0084754,           0.0084754
